id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9742443,Bairro Alto Low Cost Rooftop,3953109,Feels Like Home,Lisboa,Misericrdia,38.71336,-9.1468,Entire home/apt,45,2,29,2019-09-06,0.68,326,297
9743360,Twin room with a great sea view to Atlantic Ocean,50129635,José,Mafra,Carvoeira,38.95018,-9.40919,Private room,50,1,1,2016-04-07,0.02,18,14
9743573,Tagus River Dream View Apartment 1,33444497,Nuno,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.69937,-9.23374,Entire home/apt,50,2,70,2019-10-24,1.66,2,331
9744220,Principe Real Light 3 bedrooms,19798589,Diogo,Lisboa,Santo Antnio,38.71752,-9.15325,Entire home/apt,110,3,9,2018-08-16,0.23,2,182
9745003,"Twin Comfortable Room, nº RNT 22184/AL",50121176,Aleksandr,Cascais,Cascais e Estoril,38.7019,-9.4478,Private room,40,3,0,,,2,0
9745272,"Double Room with private bathroom, nº RNT 22184/AL",50121176,Aleksandr,Cascais,Cascais e Estoril,38.70262,-9.44822,Private room,69,3,0,,,2,0
9746289,Charming Studio at the BEACH,50278684,Fernando,Cascais,Carcavelos e Parede,38.68713,-9.35144,Entire home/apt,55,3,6,2018-05-20,0.16,1,0
9748328,Your Lisbon Home Bairro Alto (2bed),4861007,Pedro,Lisboa,Misericrdia,38.7134,-9.14453,Entire home/apt,149,1,76,2019-04-23,1.63,26,360
9750200,Silver Castle Apartment,40422710,Rita,Lisboa,Santa Maria Maior,38.71386,-9.13115,Entire home/apt,40,3,192,2019-10-21,4.98,2,27
9755258,Ericeira Surf Camp Shared Room for 6 Private Bath,48705887,Nuno,Mafra,Ericeira,38.96263,-9.41743,Shared room,18,1,1,2019-06-09,0.21,6,353
9756324,Charming Ericeira Apartment/Center,7822528,Sofia,Mafra,Ericeira,38.96443,-9.41402,Entire home/apt,60,5,30,2018-09-23,0.65,1,322
9763423,Amazing Penthouse View with Parking  in Graça,37758551,Sweet Inn,Lisboa,So Vicente,38.71855,-9.13125,Entire home/apt,100,2,60,2019-09-23,1.38,74,319
9763624,Beautiful Downtown One Bedroom Apartment,37758551,Sweet Inn,Lisboa,Arroios,38.71627,-9.13939,Entire home/apt,70,2,7,2019-09-13,0.17,74,332
9764270,Cosy room in a house with nice view,41309352,Antonio,Lisboa,Arroios,38.7329,-9.13946,Private room,15,5,47,2019-10-10,1.06,2,64
9768950,Nice Lisbon Apartment,17664954,Mafalda,Lisboa,Avenidas Novas,38.74084,-9.14819,Private room,30,2,0,,,1,0
9771736,LxRoller Vintage City Center,17733765,Maria,Lisboa,Arroios,38.72223,-9.13295,Entire home/apt,85,3,23,2018-10-02,0.51,38,352
9775685,Ericeira Surf Camp Shared Room for 4 Private Bath,48705887,Nuno,Mafra,Ericeira,38.9612,-9.41724,Shared room,25,1,1,2018-08-25,0.07,6,353
9776181,Charming flat in Lisbon center,18166300,Ricardo E Anabela,Lisboa,Arroios,38.72677,-9.13586,Entire home/apt,70,3,184,2019-10-24,3.96,1,331
9776237,Full apartment condominium w/ pool,10782661,Susana,Oeiras,Porto Salvo,38.73549,-9.30903,Entire home/apt,40,3,23,2019-10-02,0.56,1,336
9783328,"Canella Blue Apartment, Lisbon",22192546,Madalena,Lisboa,Campolide,38.73714,-9.16629,Entire home/apt,95,2,17,2019-08-13,0.45,65,327
